"id","titulopincipal","titulooriginal","anolancamento","tempominutos","genero","notamedia","numerovotos","generoartista","personagem","nomeartista","anonascimento","anofalecimento","profissao","titulosmaisconhecidos"
"tt0450475","Pakodate-jin","Pakodate-jin","2002","82","Romance","5.7","21","actor","\N","Yô Ôizumi","1973","\N","actor,writer,director","tt0245429,tt3398268,tt3775202,tt5607028"
"tt0450475","Pakodate-jin","Pakodate-jin","2002","82","Romance","5.7","21","actor","\N","Yu Tokui","1959","\N","actor","tt3465830,tt0117615,tt0308379,tt0388556"
"tt0450475","Pakodate-jin","Pakodate-jin","2002","82","Romance","5.7","21","actor","\N","Masato Hagiwara","1971","\N","actor","tt0202364,tt0123948,tt0113745,tt0107346"
"tt0450865","Tum Jiyo Hazaron Saal","Tum Jiyo Hazaron Saal","2002","\N","Romance","6.2","8","actress","Sandeep's aunt","Beena Banerjee","1943","\N","actress,make_up_department,miscellaneous","tt0095936,tt8960382,tt0304204,tt0097045"
"tt0450865","Tum Jiyo Hazaron Saal","Tum Jiyo Hazaron Saal","2002","\N","Romance","6.2","8","actor","Sandeep Kapur","Sandeep Kapur","\N","\N","actor","tt0450865"
"tt0450865","Tum Jiyo Hazaron Saal","Tum Jiyo Hazaron Saal","2002","\N","Romance","6.2","8","actor","Mr. Kapur","Kiran Kumar","1953","\N","actor,miscellaneous","tt1225875,tt0104607,tt1620884,tt0359168"
"tt0450865","Tum Jiyo Hazaron Saal","Tum Jiyo Hazaron Saal","2002","\N","Romance","6.2","8","actor","Police Inspector","Mohnish Behl","1961","\N","actor,music_department","tt7454372,tt0110076,tt0401924,tt0216817"
"tt0450865","Tum Jiyo Hazaron Saal","Tum Jiyo Hazaron Saal","2002","\N","Romance","6.2","8","actress","Dr. Anju","Anjana Mumtaz","1941","\N","actress","tt0106724,tt0069751,tt0242504,tt0242856"
"tt0450865","Tum Jiyo Hazaron Saal","Tum Jiyo Hazaron Saal","2002","\N","Romance","6.2","8","actor","Havaldar Totaram","Dinesh Hingoo","1940","\N","actor","tt0242519,tt0106333,tt1247670,tt0084385"
"tt0451692","Dalagang bukid","Dalagang bukid","1919","120","Romance","7.2","21","actress","Angelita","Atang Dela Rama","1905","1991","actress","tt0451692,tt0454191,tt0764848,tt0900902"
"tt0451692","Dalagang bukid","Dalagang bukid","1919","120","Romance","7.2","21","actor","\N","Mar I. Esmeralda","\N","\N","director,actor","tt0461751,tt0787044,tt0764885,tt0461746"
"tt0452642","Love & Suicide","Love & Suicide","2005","90","Romance","6.5","88","actor","Tomas","Kamar de los Reyes","1967","\N","actor,writer,producer","tt0062595,tt2387409,tt2647544"
"tt0452642","Love & Suicide","Love & Suicide","2005","90","Romance","6.5","88","actor","Alberto","Luis Moro","\N","\N","actor,producer,writer","tt0126916,tt0265190,tt0315775,tt0233142"
"tt0452642","Love & Suicide","Love & Suicide","2005","90","Romance","6.5","88","actress","Alberto's wife 'Mamacita'","Oriah Mirza","1973","\N","actress,producer,miscellaneous","tt8634388,tt0452642,tt0423474,tt0413422"
"tt0452642","Love & Suicide","Love & Suicide","2005","90","Romance","6.5","88","actress","Nina","Daisy McCrackin","1979","\N","actress,writer","tt0220506,tt2842938,tt0233142,tt0162065"
"tt0452968","Athu Oru Kanaa Kaalam","Athu Oru Kanaa Kaalam","2005","134","Romance","4.8","197","actor","Inspector","Amarasigamani","1950","2021","actor,writer","tt0376127,tt0479751,tt1538460,tt2073138"
"tt0452968","Athu Oru Kanaa Kaalam","Athu Oru Kanaa Kaalam","2005","134","Romance","4.8","197","actor","Srinivasan","Dhanush","1983","\N","director,actor,music_department","tt1821317,tt9477520,tt5959980,tt2359810"
"tt0452968","Athu Oru Kanaa Kaalam","Athu Oru Kanaa Kaalam","2005","134","Romance","4.8","197","actress","\N","Priyamani","1984","\N","actress","tt0458050,tt2905606,tt3144084,tt9544034"
"tt0453097","It Had to Be You!","Hau bei tim sum","2005","93","Romance","6.5","154","actor","Jason","Eric Tsang","1953","\N","actor,producer,director","tt0369060,tt0144029,tt0325655,tt0338564"
"tt0453097","It Had to Be You!","Hau bei tim sum","2005","93","Romance","6.5","154","actor","Jack","Ekin Cheng","1967","\N","actor,soundtrack","tt0165499,tt0351887,tt0116456,tt0128907"
"tt0453097","It Had to Be You!","Hau bei tim sum","2005","93","Romance","6.5","154","actress","Jill","Karena Kar-Yan Lam","1978","\N","actress,soundtrack","tt4801606,tt0312886,tt0316023,tt0408970"
"tt0453097","It Had to Be You!","Hau bei tim sum","2005","93","Romance","6.5","154","actor","Chi On","Bing Hu","\N","\N","actor","tt6288650,tt12026524,tt1819691,tt4743226"
"tt0453319","A Pinwheel Without Wind","Ting che zan jie wen","2002","86","Romance","4.2","36","actor","Zhao's father","Xibin Gong","\N","\N","actor,assistant_director","tt0356504,tt15876520,tt0453319,tt5462072"
"tt0453319","A Pinwheel Without Wind","Ting che zan jie wen","2002","86","Romance","4.2","36","actress","Su-yun","Li Zeng","1978","\N","actress,art_department","tt7141540,tt9586162,tt21301278,tt10970660"
"tt0453319","A Pinwheel Without Wind","Ting che zan jie wen","2002","86","Romance","4.2","36","actor","Lin Shuang-ran","Jeff Shin-Che Chang","1967","\N","actor,soundtrack,music_department","tt7547032,tt4322550,tt2173396,tt0885505"
"tt0453319","A Pinwheel Without Wind","Ting che zan jie wen","2002","86","Romance","4.2","36","actress","Madame Zhao","Meijuan Xi","1955","\N","actress","tt5165012,tt0351138,tt0289196,tt15430582"
"tt0453319","A Pinwheel Without Wind","Ting che zan jie wen","2002","86","Romance","4.2","36","actress","\N","Xiaoli Zhou","\N","\N","actress","tt8051808,tt8351742,tt21301278,tt0348227"
"tt0453319","A Pinwheel Without Wind","Ting che zan jie wen","2002","86","Romance","4.2","36","actress","Zhao Ning-jing","Xun Zhou","1974","\N","actress,soundtrack,music_department","tt1299370,tt0465676,tt0454914,tt1371111"
"tt0453319","A Pinwheel Without Wind","Ting che zan jie wen","2002","86","Romance","4.2","36","actor","Xiong Ying-sheng","Hsin-chih Chiu","1968","\N","actor","tt9680630,tt7779064,tt12526224,tt0194074"
"tt0453326","Last Love First Love","Zui hou de ai, zui chu de ai","2003","94","Romance","6.4","52","actor","Fang Lin","Dong Jie","1980","\N","actor","tt9298286,tt0303243,tt3740548,tt0212712"
"tt0453326","Last Love First Love","Zui hou de ai, zui chu de ai","2003","94","Romance","6.4","52","actor","\N","Toshio Kakei","1962","\N","actor","tt0271095,tt0271094,tt0210199,tt0243573"
"tt0453326","Last Love First Love","Zui hou de ai, zui chu de ai","2003","94","Romance","6.4","52","actor","\N","Bo-lin Chen","1983","\N","actor,soundtrack,executive","tt0469050,tt1538399,tt2473942,tt2215604"
"tt0453326","Last Love First Love","Zui hou de ai, zui chu de ai","2003","94","Romance","6.4","52","actor","Akira Onda","Ryo Ishibashi","1956","\N","actor","tt0433386,tt0499556,tt0235198,tt0391198"
"tt0453374","Izu no odoriko","Izu no odoriko","1963","87","Romance","6.9","57","actor","Kawasaki","Hideki Takahashi","1944","\N","actor,soundtrack","tt1360080,tt0419719,tt0070761,tt1603788"
"tt0453374","Izu no odoriko","Izu no odoriko","1963","87","Romance","6.9","57","actor","Student","Mitsuo Hamada","1943","\N","actor,soundtrack","tt0348001,tt0439119,tt0062850,tt0416813"
"tt0453374","Izu no odoriko","Izu no odoriko","1963","87","Romance","6.9","57","actress","Kaoru dancerStudent (2 roles)","Sayuri Yoshinaga","1945","\N","actress,soundtrack,producer","tt0284337,tt0087836,tt0339773,tt0228499"
"tt0453374","Izu no odoriko","Izu no odoriko","1963","87","Romance","6.9","57","actress","Osaki","Yôko Minamida","1933","2009","actress,soundtrack","tt0201905,tt0439119,tt0076162,tt0046851"
"tt0453530","Piccadilly Cowboy","Piccadilly Cowboy","2007","100","Romance","4.9","357","actress","Gemma Armstrong","Sophie Shaw","\N","\N","actress,camera_department,music_department","tt0271295,tt1064203,tt0453530,tt0184122"
"tt0453530","Piccadilly Cowboy","Piccadilly Cowboy","2007","100","Romance","4.9","357","actor","Nigel Backman","Tom Butcher","1963","\N","actor","tt0084987,tt0112507,tt0241383,tt0829098"
"tt0453530","Piccadilly Cowboy","Piccadilly Cowboy","2007","100","Romance","4.9","357","actress","Lucy Armstrong","Katie Foster-Barnes","\N","\N","actress","tt0453530,tt0430688,tt1658820,tt1199099"
"tt0453530","Piccadilly Cowboy","Piccadilly Cowboy","2007","100","Romance","4.9","357","actor","Carson Wells","Jaelan Petrie","1976","\N","producer,actor,writer","tt8590414,tt0453530,tt0399361,tt12048116"
"tt0453740","Kaadhal","Kaadhal","2004","122","Romance","7.6","1126","actor","Murugan","Bharath Srinivasan","\N","\N","actor","tt0483559,tt10888594,tt6522546,tt8042132"
"tt0453740","Kaadhal","Kaadhal","2004","122","Romance","7.6","1126","actress","Aishwarya","Sandhya","1988","\N","actress","tt0493389,tt0453740,tt1821682,tt1365448"
"tt0453740","Kaadhal","Kaadhal","2004","122","Romance","7.6","1126","actor","Aiswarya's Father","Kadhal Thandapani","\N","2014","actor","tt13200642,tt2325589,tt1965272,tt1579697"
"tt0453740","Kaadhal","Kaadhal","2004","122","Romance","7.6","1126","actor","Stephen","Sukumar","\N","\N","actor,miscellaneous","tt0068305,tt0423470,tt0453740,tt8011334"
"tt0453778","Starlit High Noon","Mahiru no hoshizora","2005","92","Romance","6.5","111","actress","\N","Reina","1987","\N","actress","tt0338763,tt1526067,tt1285118,tt0796087"
"tt0453778","Starlit High Noon","Mahiru no hoshizora","2005","92","Romance","6.5","111","actor","Lian Song","Leehom Wang","1976","\N","soundtrack,actor,composer","tt2717822,tt2034800,tt0808357,tt1646214"
"tt0453778","Starlit High Noon","Mahiru no hoshizora","2005","92","Romance","6.5","111","actress","Yukiko","Kyôka Suzuki","1968","\N","actress","tt2245884,tt1014693,tt0097444,tt0339748"
"tt0453778","Starlit High Noon","Mahiru no hoshizora","2005","92","Romance","6.5","111","actress","Saya","Yû Kashii","1987","\N","actress,soundtrack","tt1564559,tt1260932,tt0758742,tt0406941"
"tt0454180","Koibumi-biyori","Koibumi-biyori","2004","111","Romance","5.9","13","actress","(segment \Binsen-biyori\)","Noriko Nakagoshi","1979","\N","actress","tt0841993,tt9546826,tt0303558,tt0959314"
"tt0454180","Koibumi-biyori","Koibumi-biyori","2004","111","Romance","5.9","13","actress","(segment \Atashi o shiranai kimi e\)","Eri Murakawa","1997","\N","actress","tt12530960,tt9271566,tt1928881,tt6493644"
"tt0454180","Koibumi-biyori","Koibumi-biyori","2004","111","Romance","5.9","13","actress","Mariko Sugihara (segment \Binsen-biyori\)","Hosachi Mori","1974","\N","actress","tt0382092,tt0454180,tt1573708"
"tt0454180","Koibumi-biyori","Koibumi-biyori","2004","111","Romance","5.9","13","actress","(segment \Yuki ni saku hana\)","Ayaka Komatsu","1986","\N","actress,soundtrack","tt0446289,tt0386917,tt1779670,tt0495717"
"tt0454513","Nimmo","Nimmo","1984","\N","Romance","6.5","7","actress","\N","Daljeet Kaur Khangura","\N","2022","actress","tt0454485,tt0302952,tt0454523,tt0454499"
"tt0454513","Nimmo","Nimmo","1984","\N","Romance","6.5","7","actor","\N","Madhosh","\N","\N","actor","tt0213584,tt0454513"
"tt0454513","Nimmo","Nimmo","1984","\N","Romance","6.5","7","actress","\N","Tina Ghai","\N","\N","actress,music_department","tt0099869,tt0376886,tt0260494,tt0312954"
"tt0454513","Nimmo","Nimmo","1984","\N","Romance","6.5","7","actor","Karma","Veerendra","1948","1988","actor,director,writer","tt4633948,tt0454579,tt2038259,tt1529234"
"tt0454513","Nimmo","Nimmo","1984","\N","Romance","6.5","7","actor","\N","Mehar Mittal","1935","2016","actor,producer,writer","tt1448520,tt1393007,tt6149878,tt0083289"
"tt0454513","Nimmo","Nimmo","1984","\N","Romance","6.5","7","actor","\N","Yogesh Chhabra","\N","\N","actor,director,producer","tt0454499,tt1525872,tt4649266,tt2703358"
"tt0454513","Nimmo","Nimmo","1984","\N","Romance","6.5","7","actor","Inspector Mohan","Mohan Baggad","\N","\N","stunts,actor,director","tt0376768,tt0104927,tt2679078,tt3592082"
"tt0454513","Nimmo","Nimmo","1984","\N","Romance","6.5","7","actor","\N","Jagdev Nijjar","\N","\N","actor","tt0454499,tt0454513,tt1529234,tt0454543"
"tt0454513","Nimmo","Nimmo","1984","\N","Romance","6.5","7","actress","NimmoGuddi","Preeti Sapru","1957","\N","actress,writer,director","tt11720140,tt1552738,tt0835367,tt0308786"
"tt0454645","Les vacances de Noël","Les vacances de Noël","2005","80","Romance","7.5","21","actor","Noël","Noël Godin","1945","\N","actor,director,writer","tt0939659,tt0888051,tt4536682,tt14383764"
"tt0454645","Les vacances de Noël","Les vacances de Noël","2005","80","Romance","7.5","21","actor","Jan","Jan Bucquoy","1945","\N","director,actor,writer","tt0248929,tt11611416,tt0115814,tt0111622"
"tt0454645","Les vacances de Noël","Les vacances de Noël","2005","80","Romance","7.5","21","actress","La Palestinienne","Ciam Fatah","\N","\N","actress","tt0454645"
"tt0454645","Les vacances de Noël","Les vacances de Noël","2005","80","Romance","7.5","21","actress","La frivole","Justine Mauroit","\N","\N","actress","tt0330972,tt0454645"
"tt0454645","Les vacances de Noël","Les vacances de Noël","2005","80","Romance","7.5","21","actress","Jennifer","Jennifer Desmet","\N","\N","actress","tt0454645"
"tt0454645","Les vacances de Noël","Les vacances de Noël","2005","80","Romance","7.5","21","actress","La mignonne","Milena Rasnitsyna","\N","\N","actress","tt0454645"
"tt0454645","Les vacances de Noël","Les vacances de Noël","2005","80","Romance","7.5","21","actress","Farah","Farah Kay","1970","\N","actress","tt0469770,tt0454645,tt3229938"
"tt0454645","Les vacances de Noël","Les vacances de Noël","2005","80","Romance","7.5","21","actress","Clotilde","Clotilde Delcommune","\N","\N","actress","tt0454645,tt1132594,tt21391182"
"tt0455470","February 14","February 14","2005","140","Romance","5.3","82","actor","SenthilMr. X","Bharath Srinivasan","\N","\N","actor","tt0483559,tt10888594,tt6522546,tt8042132"
"tt0455470","February 14","February 14","2005","140","Romance","5.3","82","actor","Senthil's Friend","Suman Shetty","\N","\N","actor","tt0442781,tt21818264,tt1797416,tt0491775"
"tt0455470","February 14","February 14","2005","140","Romance","5.3","82","actor","Canteen Owner","Vadivelu","1960","\N","actor,music_department,soundtrack","tt0888503,tt6485666,tt1451409,tt0449869"
"tt0455470","February 14","February 14","2005","140","Romance","5.3","82","actress","Pooja","Renuka Menon","\N","\N","actress","tt0357945,tt2325785,tt0455415,tt0455470"
"tt0455545","Idhaya Thirudan","Idhaya Thirudan","2006","\N","Romance","3.2","151","actor","ACP Mayilravanan IPS","Prakash Raj","1965","\N","actor,producer,director","tt10698680,tt0376127,tt0140303,tt1526875"
"tt0455545","Idhaya Thirudan","Idhaya Thirudan","2006","\N","Romance","3.2","151","actor","T. Mahesh","Jayam Ravi","1980","\N","actor,music_department,soundtrack","tt4987556,tt1535020,tt0459449,tt8364418"
"tt0455545","Idhaya Thirudan","Idhaya Thirudan","2006","\N","Romance","3.2","151","actress","Deepika","Kamna Jethmalani","\N","\N","actress","tt0843372,tt1507325,tt2644178,tt0978698"
"tt0455545","Idhaya Thirudan","Idhaya Thirudan","2006","\N","Romance","3.2","151","actor","Aalwar","Nassar","1958","\N","actor,writer,director","tt0977855,tt4849438,tt2631186,tt0376127"
"tt0455663","Nuvvostanante Nenoddantana","Nuvvostanante Nenoddantana","2005","165","Romance","7.8","3415","actor","Sivaramakrishna","Srihari","1964","2013","actor,producer,editorial_department","tt0455663,tt1212153,tt0267950,tt1447500"
"tt0455663","Nuvvostanante Nenoddantana","Nuvvostanante Nenoddantana","2005","165","Romance","7.8","3415","actor","Santosh","Siddharth","1979","\N","actor,music_department,soundtrack","tt3569782,tt2624704,tt0455663,tt0405508"
"tt0455663","Nuvvostanante Nenoddantana","Nuvvostanante Nenoddantana","2005","165","Romance","7.8","3415","actor","Prakash","Prakash Raj","1965","\N","actor,producer,director","tt10698680,tt0376127,tt0140303,tt1526875"
"tt0455663","Nuvvostanante Nenoddantana","Nuvvostanante Nenoddantana","2005","165","Romance","7.8","3415","actress","Siri","Trisha Krishnan","1983","\N","actress","tt1173506,tt0455663,tt1609168,tt7019842"
"tt0455669","Oru Naal Oru Kanavu","Oru Naal Oru Kanavu","2005","146","Romance","5.6","45","actor","\N","Shyam Ganesh","\N","\N","actor","tt2229996,tt4316062,tt0807944,tt13605964"
"tt0455669","Oru Naal Oru Kanavu","Oru Naal Oru Kanavu","2005","146","Romance","5.6","45","actor","\N","Nizhalgal Ravi","1956","\N","actor","tt7060344,tt0285665,tt0116630,tt1039952"
"tt0455669","Oru Naal Oru Kanavu","Oru Naal Oru Kanavu","2005","146","Romance","5.6","45","actress","Maya","Sonia Agarwal","1982","\N","actress","tt0375880,tt0459516,tt5995602,tt7822438"
"tt0455669","Oru Naal Oru Kanavu","Oru Naal Oru Kanavu","2005","146","Romance","5.6","45","actor","Seenu","Srikanth","1979","\N","actor","tt0388323,tt0305423,tt0267524,tt2180477"
"tt0456643","Satyam","Satyam","2003","144","Romance","6.7","232","actor","Shankar","Kota Srinivasa Rao","1944","\N","actor,music_department","tt0471571,tt0432047,tt1756476,tt0491772"
"tt0456643","Satyam","Satyam","2003","144","Romance","6.7","232","actor","Satyam","Sumanth","1976","\N","actor","tt2063633,tt8651064,tt20850406,tt1552983"
"tt0456643","Satyam","Satyam","2003","144","Romance","6.7","232","actor","Lingam","Brahmanandam","1956","\N","actor,music_department,soundtrack","tt5457772,tt1582466,tt1756476,tt3142764"
"tt0456643","Satyam","Satyam","2003","144","Romance","6.7","232","actress","Ankita","Genelia D'Souza","1987","\N","actress,producer","tt0473367,tt0843326,tt0456643,tt0807943"
"tt0456821","About Love","About Love","2005","102","Romance","7.0","1217","actor","Yao (segment \Tokyo\)","Bo-lin Chen","1983","\N","actor,soundtrack,executive","tt0469050,tt1538399,tt2473942,tt2215604"
"tt0456821","About Love","About Love","2005","102","Romance","7.0","1217","actress","Min (segment \Tokyo\)","Rui Yang","1979","\N","actress","tt0404679,tt1915545,tt0120802,tt0190332"
"tt0456821","About Love","About Love","2005","102","Romance","7.0","1217","actress","Yuka (segment \Tokyo\)","Yui Ichikawa","1986","\N","actress","tt0882791,tt1014693,tt0364385,tt0367913"
"tt0456821","About Love","About Love","2005","102","Romance","7.0","1217","actress","Michiko (segment \Tokyo\)","Misaki Itô","1977","\N","actress","tt0366629,tt0364385,tt0395076,tt0467709"
"tt0458062","Ponniyin Selvan","Ponniyin Selvan","2005","\N","Romance","4.8","68","actress","Ponniamma","Revathi","1966","\N","actress,director","tt0091559,tt15557314,tt2372678,tt0105575"
"tt0458062","Ponniyin Selvan","Ponniyin Selvan","2005","\N","Romance","4.8","68","actor","Venu","Ravi Krishna","\N","\N","actor","tt0953605,tt0439418,tt1966496,tt1496729"
"tt0458062","Ponniyin Selvan","Ponniyin Selvan","2005","\N","Romance","4.8","68","actor","Guru","Prakash Raj","1965","\N","actor,producer,director","tt10698680,tt0376127,tt0140303,tt1526875"
"tt0458062","Ponniyin Selvan","Ponniyin Selvan","2005","\N","Romance","4.8","68","actress","Kani","Gopika","\N","\N","actress","tt1138482,tt1336017,tt1634561,tt0924252"
"tt0458184","Ullam Ketkumae","Ullam Ketkumae","2005","156","Romance","7.1","453","actor","Shyam","Shaam","\N","\N","actor,soundtrack,producer","tt3142764,tt5996836,tt1890493,tt13776188"
"tt0458184","Ullam Ketkumae","Ullam Ketkumae","2005","156","Romance","7.1","453","actor","Imman","Arya","1980","\N","actor,producer","tt2555958,tt1379228,tt10370932,tt11580854"
"tt0458184","Ullam Ketkumae","Ullam Ketkumae","2005","156","Romance","7.1","453","actress","Pooja","Laila","1980","\N","actress","tt0116153,tt0375997,tt0438875,tt0376076"
"tt0458184","Ullam Ketkumae","Ullam Ketkumae","2005","156","Romance","7.1","453","actress","Priya","Asin Thottumkal","1985","\N","actress,miscellaneous","tt0449951,tt1821478,tt1166100,tt0479651"
"tt0458914","Pyar Ho Gaya","Pyar Ho Gaya","1986","\N","Romance","3.6","10","actor","Vishal Saxena","Avinash Wadhawan","1964","\N","actor","tt0317569,tt2801992,tt0251346,tt0363967"
"tt0458914","Pyar Ho Gaya","Pyar Ho Gaya","1986","\N","Romance","3.6","10","actor","Shambhu","Dinesh Hingoo","1940","\N","actor","tt0242519,tt0106333,tt1247670,tt0084385"
"tt0458914","Pyar Ho Gaya","Pyar Ho Gaya","1986","\N","Romance","3.6","10","actress","Sapna Rai","Rupini","\N","\N","actress","tt0320321,tt0317214,tt0292143,tt0292142"
"tt0458914","Pyar Ho Gaya","Pyar Ho Gaya","1986","\N","Romance","3.6","10","actress","Vishal's Mother","Anjana Mumtaz","1941","\N","actress","tt0106724,tt0069751,tt0242504,tt0242856"
"tt0458914","Pyar Ho Gaya","Pyar Ho Gaya","1986","\N","Romance","3.6","10","actor","Shekhar","Ranjeet Raj","\N","\N","actor","tt3776634,tt1225874,tt4509292,tt2935368"
"tt0458914","Pyar Ho Gaya","Pyar Ho Gaya","1986","\N","Romance","3.6","10","actress","Rani","Anjali Vyas","\N","\N","actress","tt0397906,tt0458914,tt0157917,tt2644950"
"tt0458914","Pyar Ho Gaya","Pyar Ho Gaya","1986","\N","Romance","3.6","10","actor","Taxi-driver","Brahmachari","\N","\N","actor","tt4773892,tt0175590,tt0286724,tt0068938"
"tt0459424","Kalvanin Kadhali","Kalvanin Kadhali","2005","145","Romance","4.7","111","actress","Tina","Shraddha Arya","1987","\N","actress","tt7147670,tt1116033,tt8665546,tt3172262"
"tt0459424","Kalvanin Kadhali","Kalvanin Kadhali","2005","145","Romance","4.7","111","actress","Babloo's pair","Kaajal Pasupathi","\N","\N","actress","tt6389080,tt2152896,tt4312690,tt1851988"
"tt0459424","Kalvanin Kadhali","Kalvanin Kadhali","2005","145","Romance","4.7","111","actress","\N","Nayanthara","1984","\N","actress,producer","tt5128328,tt3203910,tt5372466,tt6270936"
"tt0459424","Kalvanin Kadhali","Kalvanin Kadhali","2005","145","Romance","4.7","111","actor","\N","Sarath Babu","\N","\N","actor","tt0112738,tt8269248,tt0235848,tt2397561"
"tt0459510","Povodyr","Povodyr","2001","95","Romance","7.6","27","actor","Artem","Pyotr Yurchenkov","1976","2018","actor","tt0262882,tt14637704,tt0459510,tt5256424"
"tt0459510","Povodyr","Povodyr","2001","95","Romance","7.6","27","actor","Misha - Artem's Chief and Classmate","Dzhemal Tetruashvili","\N","\N","actor","tt10270164,tt4853910,tt1283294,tt0459510"
"tt0459510","Povodyr","Povodyr","2001","95","Romance","7.6","27","actress","Sasha","Valeriya Arlanova","1971","\N","actress","tt0459510,tt0312439,tt1059297,tt0470738"
"tt0459510","Povodyr","Povodyr","2001","95","Romance","7.6","27","actor","Tolya ophthalmologist","Anatoliy Kot","1973","\N","actor","tt4084744,tt7701728,tt1687471,tt8968158"
"tt0460062","Züleyha","Züleyha","1973","\N","Romance","3.6","6","actress","\N","Fatma Belgen","1949","\N","actress","tt10685796,tt10685268,tt0479242,tt11889240"
"tt0460062","Züleyha","Züleyha","1973","\N","Romance","3.6","6","actor","\N","Nuri Sesigüzel","1937","\N","soundtrack,actor,composer","tt0404748,tt0441292,tt0417854,tt0415690"
"tt0460062","Züleyha","Züleyha","1973","\N","Romance","3.6","6","actor","\N","Önder Somer","1937","1997","actor","tt0371191,tt0381241,tt0382100,tt0388102"
"tt0460062","Züleyha","Züleyha","1973","\N","Romance","3.6","6","actress","\N","Diclehan Baban","1934","1978","actress","tt0420911,tt0062060,tt0479242,tt0369948"
"tt0460062","Züleyha","Züleyha","1973","\N","Romance","3.6","6","actor","\N","Atif Kaptan","1908","1977","actor","tt14301190,tt0261715,tt0279633,tt0319691"
"tt1590225","Tumi Koto Sundar","Tumi Koto Sundar","1988","\N","Romance","6.2","7","actor","\N","Tapas Pal","1958","2020","actor","tt0322004,tt7543474,tt4579002,tt7228614"
"tt1590225","Tumi Koto Sundar","Tumi Koto Sundar","1988","\N","Romance","6.2","7","actor","\N","Anil Chatterjee","1929","1996","actor,assistant_director,production_manager","tt0057277,tt0055508,tt0316525,tt0244508"
"tt1590225","Tumi Koto Sundar","Tumi Koto Sundar","1988","\N","Romance","6.2","7","actress","\N","Moon Moon Sen","1954","\N","actress","tt7543474,tt1244864,tt0187395,tt0239495"
"tt1590225","Tumi Koto Sundar","Tumi Koto Sundar","1988","\N","Romance","6.2","7","actor","\N","Tarun Kumar Chatterjee","1931","2003","actor","tt7543474,tt7316782,tt7690640,tt1073122"
"tt1590225","Tumi Koto Sundar","Tumi Koto Sundar","1988","\N","Romance","6.2","7","actor","\N","Abhishek Chatterjee","1964","2022","actor","tt7351230,tt7316782,tt7499998,tt7317220"
"tt1590225","Tumi Koto Sundar","Tumi Koto Sundar","1988","\N","Romance","6.2","7","actress","\N","Savitri Chatterjee","1937","\N","actress","tt0237135,tt0378450,tt0366660,tt0053052"
"tt1590225","Tumi Koto Sundar","Tumi Koto Sundar","1988","\N","Romance","6.2","7","actor","\N","Satya Bannerjee","1933","\N","actor","tt5303428,tt0077775,tt4183412,tt9060326"
"tt1590225","Tumi Koto Sundar","Tumi Koto Sundar","1988","\N","Romance","6.2","7","actor","\N","Anup Kumar","1930","1998","actor","tt0237537,tt0216285,tt1589985,tt6814604"
"tt1590225","Tumi Koto Sundar","Tumi Koto Sundar","1988","\N","Romance","6.2","7","actor","\N","Nirmal Kumar Chakraborty","1928","\N","actor","tt0386567,tt0154233,tt0043307,tt0157917"
"tt15909834","Tension of Sexual","Tension of Sexual","2021","\N","Romance","8.8","5","actor","\N","Miguel Ángel Muñoz","1983","\N","actor,soundtrack,director","tt3966642,tt1490759,tt2263648,tt1068899"
"tt15909834","Tension of Sexual","Tension of Sexual","2021","\N","Romance","8.8","5","actress","\N","Amaia Salamanca","1986","\N","actress,soundtrack","tt0821927,tt13457822,tt2006421,tt1077065"
"tt1591038","Mon Mane Na","Mon Mane Na","1993","\N","Romance","6.6","30","actress","\N","Anamika Saha","\N","\N","actress","tt7205750,tt7205642,tt7316782,tt7162248"
"tt1591038","Mon Mane Na","Mon Mane Na","1993","\N","Romance","6.6","30","actress","\N","Madhavi Mukherjee","1942","\N","actress","tt0059348,tt6900482,tt0057277,tt0057935"
"tt1591038","Mon Mane Na","Mon Mane Na","1993","\N","Romance","6.6","30","actor","\N","Soumitra Chatterjee","1935","2020","actor,miscellaneous","tt0055724,tt0055508,tt0309778,tt0052572"
"tt1591038","Mon Mane Na","Mon Mane Na","1993","\N","Romance","6.6","30","actress","\N","Shilpa","\N","\N","actress","tt0246255,tt1591038"
"tt1591038","Mon Mane Na","Mon Mane Na","1993","\N","Romance","6.6","30","actor","\N","Chinmoy Roy","1940","2019","actor,director","tt1409088,tt7205838,tt0061474,tt7345986"
"tt1591038","Mon Mane Na","Mon Mane Na","1993","\N","Romance","6.6","30","actor","\N","Anup Kumar","1930","1998","actor","tt0237537,tt0216285,tt1589985,tt6814604"
"tt1591038","Mon Mane Na","Mon Mane Na","1993","\N","Romance","6.6","30","actor","\N","Prasenjit Chatterjee","1962","\N","producer,actor,director","tt10834986,tt2075108,tt2072227,tt3148268"
"tt1591038","Mon Mane Na","Mon Mane Na","1993","\N","Romance","6.6","30","actor","\N","Rabi Ghosh","1931","1997","actor,director,writer","tt0063023,tt1159914,tt0065417,tt0157217"
"tt1591038","Mon Mane Na","Mon Mane Na","1993","\N","Romance","6.6","30","actor","\N","Sunil Mukherjee","\N","\N","actor","tt7184886,tt7351182,tt8728982,tt9060326"
"tt1591123","It Begins with the End","Ça commence par la fin","2010","88","Romance","5.3","269","actor","Le serveur de café 1","Jean-Paul Dubois","\N","\N","actor","tt5029608,tt0759057,tt0095915,tt1656192"
