id,titulopincipal,titulooriginal,anolancamento,tempominutos,genero,notamedia,numerovotos,generoartista,nomeartista,profissao
tt8290858,Andaj,Andaj,2011,\N,Romance,7.0,7,actor,Jiwan Luitel,actor
tt8290858,Andaj,Andaj,2011,\N,Romance,7.0,7,actor,Shishir S.J.B. Rana,"actor,director,writer"
tt8302882,Ameerpet 2 America,Ameerpet 2 America,2018,120,Romance,5.7,15,actor,Vamsi Koduri,actor
tt8302882,Ameerpet 2 America,Ameerpet 2 America,2018,120,Romance,5.7,15,actress,Sumathi Swaminathan,actress
tt8302882,Ameerpet 2 America,Ameerpet 2 America,2018,120,Romance,5.7,15,actress,Pallavi Dora,actress
tt8302882,Ameerpet 2 America,Ameerpet 2 America,2018,120,Romance,5.7,15,actress,Meghana Lokesh,actress
tt8302882,Ameerpet 2 America,Ameerpet 2 America,2018,120,Romance,5.7,15,actor,Brahmanandam,"actor,music_department,soundtrack"
tt8302882,Ameerpet 2 America,Ameerpet 2 America,2018,120,Romance,5.7,15,actor,Tejas,"actor,assistant_director"
tt8316250,Esstakoza,Esstakoza,1996,\N,Romance,4.8,139,actor,Hassan Hussein,actor
tt8316250,Esstakoza,Esstakoza,1996,\N,Romance,4.8,139,actress,Fadia Okasha,actress
tt8316250,Esstakoza,Esstakoza,1996,\N,Romance,4.8,139,actress,Mohga Abdel Rahman,actress
tt8316250,Esstakoza,Esstakoza,1996,\N,Romance,4.8,139,actress,Safinaz Al Jundi,actress
tt8316250,Esstakoza,Esstakoza,1996,\N,Romance,4.8,139,actor,Hussien El Imam,"actor,composer,music_department"
tt8316250,Esstakoza,Esstakoza,1996,\N,Romance,4.8,139,actor,Adil Hilal,actor
tt8316250,Esstakoza,Esstakoza,1996,\N,Romance,4.8,139,actress,Dina,actress
tt8319694,Dude's Manual,Tuo Dan Gao Ji,2018,105,Romance,4.0,149,actor,Fufu Yuan,actor
tt8319694,Dude's Manual,Tuo Dan Gao Ji,2018,105,Romance,4.0,149,actress,Elane Zhong,actress
tt8319694,Dude's Manual,Tuo Dan Gao Ji,2018,105,Romance,4.0,149,actor,Zijian Dong,"actor,producer,soundtrack"
tt8319694,Dude's Manual,Tuo Dan Gao Ji,2018,105,Romance,4.0,149,actor,Jin Jin,"actor,casting_department"
tt8319694,Dude's Manual,Tuo Dan Gao Ji,2018,105,Romance,4.0,149,actress,Jessie Li,"actress,miscellaneous"
tt8319694,Dude's Manual,Tuo Dan Gao Ji,2018,105,Romance,4.0,149,actress,Xue Yin,actress
tt8319694,Dude's Manual,Tuo Dan Gao Ji,2018,105,Romance,4.0,149,actress,Yuyao Wu,actress
tt8344532,Tej... I Love You,Tej... I Love You,2018,122,Romance,5.4,471,actor,Sai Dharam Tej,actor
tt8344532,Tej... I Love You,Tej... I Love You,2018,122,Romance,5.4,471,actor,V. Jayaprakash,"actor,producer"
tt8344532,Tej... I Love You,Tej... I Love You,2018,122,Romance,5.4,471,actress,Anupama Parameswaran,actress
tt8344532,Tej... I Love You,Tej... I Love You,2018,122,Romance,5.4,471,actor,Harsha Chemudu,"actor,producer,director"
tt8365006,Kumari 21F,Kumari 21F,2018,\N,Romance,4.9,61,actor,Avinash,"actor,visual_effects,camera_department"
tt8365006,Kumari 21F,Kumari 21F,2018,\N,Romance,4.9,61,actor,Pranam Devaraj,actor
tt8365006,Kumari 21F,Kumari 21F,2018,\N,Romance,4.9,61,actress,Nidhi Kushalappa,actress
tt8365354,Vantas,Vantas,2018,129,Romance,5.8,7,actor,Snehal Salunkhe,actor
tt8365354,Vantas,Vantas,2018,129,Romance,5.8,7,actor,Ajay Varpe,actor
tt8366254,Single/Single: Love Is Not Enough,Single/Single: Love Is Not Enough,2018,103,Romance,6.2,10,actor,Brian Sy,actor
tt8366254,Single/Single: Love Is Not Enough,Single/Single: Love Is Not Enough,2018,103,Romance,6.2,10,actor,Matteo Guidicelli,"actor,soundtrack"
tt8366254,Single/Single: Love Is Not Enough,Single/Single: Love Is Not Enough,2018,103,Romance,6.2,10,actress,Cherie Gil,"actress,producer,soundtrack"
tt8366254,Single/Single: Love Is Not Enough,Single/Single: Love Is Not Enough,2018,103,Romance,6.2,10,actress,Shaina Magdayao,"actress,soundtrack"
tt8377698,Rekindling Christmas,Rekindling Christmas,2020,103,Romance,6.7,21,actor,Christian Ganiere,"actor,producer"
tt8377698,Rekindling Christmas,Rekindling Christmas,2020,103,Romance,6.7,21,actress,Raini Rodriguez,"actress,soundtrack,director"
tt8377698,Rekindling Christmas,Rekindling Christmas,2020,103,Romance,6.7,21,actress,Ashley Atwood,"actress,producer,stunts"
tt8377698,Rekindling Christmas,Rekindling Christmas,2020,103,Romance,6.7,21,actor,Michael Patrick Lane,"actor,producer,writer"
tt8386710,When Sun Meets Moon,Mou ri mou yue,2018,95,Romance,6.1,107,actress,Yee Tong,actress
tt8386710,When Sun Meets Moon,Mou ri mou yue,2018,95,Romance,6.1,107,actor,Daichi Harashima,actor
tt8386710,When Sun Meets Moon,Mou ri mou yue,2018,95,Romance,6.1,107,actress,Aimee Chan,actress
tt8386710,When Sun Meets Moon,Mou ri mou yue,2018,95,Romance,6.1,107,actor,Danny Summer,"actor,music_department"
tt8390616,Music for Bleeding Hearts,Música para Morrer de Amor,2019,102,Romance,6.6,139,actor,Caio Horowicz,"actor,art_department,soundtrack"
tt8390616,Music for Bleeding Hearts,Música para Morrer de Amor,2019,102,Romance,6.6,139,actress,Mayara Constantino,"actress,director,writer"
tt8390616,Music for Bleeding Hearts,Música para Morrer de Amor,2019,102,Romance,6.6,139,actor,Victor Mendes,"actor,writer,miscellaneous"
tt8390616,Music for Bleeding Hearts,Música para Morrer de Amor,2019,102,Romance,6.6,139,actor,Ícaro Silva,"actor,soundtrack"
tt8395832,Haage Summane,Haage Summane,2008,\N,Romance,7.5,15,actress,Suhasi Goradia Dhami,actress
tt8395832,Haage Summane,Haage Summane,2008,\N,Romance,7.5,15,actress,Pooja Gandhi,"actress,producer"
tt8395832,Haage Summane,Haage Summane,2008,\N,Romance,7.5,15,actor,Kiran Srinivas,actor
tt8396112,Whats up lagna,Whats up lagna,2018,148,Romance,6.2,80,actress,Prarthana Behere,actress
tt8396112,Whats up lagna,Whats up lagna,2018,148,Romance,6.2,80,actress,Ila Bhate,actress
tt8396112,Whats up lagna,Whats up lagna,2018,148,Romance,6.2,80,actress,Mayur Bambal,actress
tt8396112,Whats up lagna,Whats up lagna,2018,148,Romance,6.2,80,actress,Mrunal Deshpande,actress
tt8396112,Whats up lagna,Whats up lagna,2018,148,Romance,6.2,80,actor,Sunil Barve,"actor,music_department"
tt8421698,How to Say Goodbye,How to Say Goodbye,2018,78,Romance,5.4,81,actor,Chris Mollica,"actor,editor,writer"
tt8421698,How to Say Goodbye,How to Say Goodbye,2018,78,Romance,5.4,81,actor,Frank Song,"actor,director,writer"
tt8421698,How to Say Goodbye,How to Say Goodbye,2018,78,Romance,5.4,81,actress,Logan Rose Nelms,"actress,miscellaneous"
tt8421698,How to Say Goodbye,How to Say Goodbye,2018,78,Romance,5.4,81,actress,Stephanie Patent,"actress,producer"
tt8439472,Half Girlfriend 2,Half Girlfriend 2,2016,\N,Romance,6.7,15,actor,Ashish Gandhi,actor
tt8439472,Half Girlfriend 2,Half Girlfriend 2,2016,\N,Romance,6.7,15,actress,Gayathri Jujare,actress
tt8439472,Half Girlfriend 2,Half Girlfriend 2,2016,\N,Romance,6.7,15,actress,Prachi Thakker,actress
tt8439472,Half Girlfriend 2,Half Girlfriend 2,2016,\N,Romance,6.7,15,actor,Varma Vinod,actor
tt8446798,K Ma Timro Sathi Banna Sakchhu,K Ma Timro Sathi Banna Sakchhu,2012,142,Romance,8.6,11,actor,Kishor Bhandari,"actor,director,writer"
tt8446798,K Ma Timro Sathi Banna Sakchhu,K Ma Timro Sathi Banna Sakchhu,2012,142,Romance,8.6,11,actress,Dipti Giri,actress
tt8446798,K Ma Timro Sathi Banna Sakchhu,K Ma Timro Sathi Banna Sakchhu,2012,142,Romance,8.6,11,actor,Gobind Rai,"miscellaneous,actor"
tt8446798,K Ma Timro Sathi Banna Sakchhu,K Ma Timro Sathi Banna Sakchhu,2012,142,Romance,8.6,11,actor,Dinesh D.C.,"actor,director"
tt8461048,White Chocolate,White Chocolate,2018,100,Romance,4.3,41,actor,Scott Brandon,"actor,producer,director"
tt8461048,White Chocolate,White Chocolate,2018,100,Romance,4.3,41,actress,Bianca Chamberlin,actress
tt8461048,White Chocolate,White Chocolate,2018,100,Romance,4.3,41,actor,Derek Armelin,actor
tt8461048,White Chocolate,White Chocolate,2018,100,Romance,4.3,41,actor,Adrian Adams,actor
tt8490534,Panchatantra,Panchatantra,2019,138,Romance,5.7,57,actor,Bala Rajwadi,actor
tt8490534,Panchatantra,Panchatantra,2019,138,Romance,5.7,57,actress,Sonal Monteiro,actress
tt8490534,Panchatantra,Panchatantra,2019,138,Romance,5.7,57,actor,Vihan Gowda,actor
tt8490534,Panchatantra,Panchatantra,2019,138,Romance,5.7,57,actor,Rangayana Raghu,"actor,soundtrack"
tt8490534,Panchatantra,Panchatantra,2019,138,Romance,5.7,57,actress,Akshara Gowda,actress
tt8490534,Panchatantra,Panchatantra,2019,138,Romance,5.7,57,actress,Simran Mishrikoti,actor
tt8516600,Getting It,Getting It,2020,105,Romance,5.4,199,actress,Sharron Bower,actress
tt8516600,Getting It,Getting It,2020,105,Romance,5.4,199,actor,Donato De Luca,"actor,stunts,miscellaneous"
tt8516600,Getting It,Getting It,2020,105,Romance,5.4,199,actor,Tom Heard,"actor,director,writer"
tt8516600,Getting It,Getting It,2020,105,Romance,5.4,199,actress,Lesley Tesh,actress
tt8536930,Prem Sankat,Prem Sankat,2016,\N,Romance,8.5,7,actress,Yamini Dolas,
tt8536930,Prem Sankat,Prem Sankat,2016,\N,Romance,8.5,7,actress,Monalisa Bagal,actress
tt8536930,Prem Sankat,Prem Sankat,2016,\N,Romance,8.5,7,actress,Latika Gore,actress
tt8536930,Prem Sankat,Prem Sankat,2016,\N,Romance,8.5,7,actor,Rahul Bhise,
tt8537984,Instant Love,Amor en polvo,2019,79,Romance,5.2,170,actor,Luis Miguel Seguí,"actor,writer,producer"
tt8537984,Instant Love,Amor en polvo,2019,79,Romance,5.2,170,actress,Macarena Gómez,"actress,producer,soundtrack"
tt8537984,Instant Love,Amor en polvo,2019,79,Romance,5.2,170,actor,Enrique Arce,"actor,writer"
tt8537984,Instant Love,Amor en polvo,2019,79,Romance,5.2,170,actress,Lorena López,actress
tt8555576,Shun Pong O,Shun Pong O,2018,110,Romance,7.4,7,actress,Phoebe Huang,actress
tt8555576,Shun Pong O,Shun Pong O,2018,110,Romance,7.4,7,actor,Philip Keung Ho,actor
tt8555576,Shun Pong O,Shun Pong O,2018,110,Romance,7.4,7,actor,Howon Kim,"actor,director,writer"
tt8555576,Shun Pong O,Shun Pong O,2018,110,Romance,7.4,7,actress,Shinny Tan,actress
tt8583520,Joubone Amoni Kore,Joubone Amoni Kore,1998,168,Romance,7.0,11,actor,Pranjal Saikia,actor
tt8583520,Joubone Amoni Kore,Joubone Amoni Kore,1998,168,Romance,7.0,11,actress,Nikumoni Baruah,actress
tt8583520,Joubone Amoni Kore,Joubone Amoni Kore,1998,168,Romance,7.0,11,actress,Barnali Pujari,actress
tt8583520,Joubone Amoni Kore,Joubone Amoni Kore,1998,168,Romance,7.0,11,actor,Ankur Kumar Bishaya,actor
tt8590992,Paper Boy,Paper Boy,2018,125,Romance,6.3,338,actor,Santosh Shoban,actor
tt8590992,Paper Boy,Paper Boy,2018,125,Romance,6.3,338,actress,Riya Suman,actress
tt8590992,Paper Boy,Paper Boy,2018,125,Romance,6.3,338,actress,Tanya Hope,actress
tt8590992,Paper Boy,Paper Boy,2018,125,Romance,6.3,338,actress,Priya Shri,actress
tt8595426,My Online Valentine,My Online Valentine,2019,102,Romance,8.4,60,actor,Robert Christopher Riley,"actor,producer"
tt8595426,My Online Valentine,My Online Valentine,2019,102,Romance,8.4,60,actor,Blue Kimble,"actor,producer,director"
tt8595426,My Online Valentine,My Online Valentine,2019,102,Romance,8.4,60,actress,Taja V. Simpson,"actress,director,producer"
tt8595426,My Online Valentine,My Online Valentine,2019,102,Romance,8.4,60,actress,Laila Odom,"actress,producer"
tt8614742,Rule number one,Rule number one,2018,117,Romance,6.7,42,actor,Bucci Franklin,actor
tt8614742,Rule number one,Rule number one,2018,117,Romance,6.7,42,actress,Keira Hewatch,actress
tt8614742,Rule number one,Rule number one,2018,117,Romance,6.7,42,actress,Priye George,actress
tt8614742,Rule number one,Rule number one,2018,117,Romance,6.7,42,actress,Anita Hughes,actress
tt8615328,Ashi Hi Aashiqui,Ashi Hi Aashiqui,2019,133,Romance,6.8,33,actor,Abhinay Berde,actor
tt8615328,Ashi Hi Aashiqui,Ashi Hi Aashiqui,2019,133,Romance,6.8,33,actor,Sunil Barve,"actor,music_department"
tt8615328,Ashi Hi Aashiqui,Ashi Hi Aashiqui,2019,133,Romance,6.8,33,actor,Karan Bhanushali,"writer,actor,casting_department"
tt8615328,Ashi Hi Aashiqui,Ashi Hi Aashiqui,2019,133,Romance,6.8,33,actor,Kishore Bhanushali,actor
tt8650270,Nannu Dochukunduvate,Nannu Dochukunduvate,2018,149,Romance,6.8,596,actor,Sudheer Babu Posani,"actor,producer"
tt8650270,Nannu Dochukunduvate,Nannu Dochukunduvate,2018,149,Romance,6.8,596,actress,Nabha Natesh,actress
tt8650270,Nannu Dochukunduvate,Nannu Dochukunduvate,2018,149,Romance,6.8,596,actor,Rajsekhar Aningi,actor
tt8650270,Nannu Dochukunduvate,Nannu Dochukunduvate,2018,149,Romance,6.8,596,actor,Nassar,"actor,writer,director"
tt8650508,Ee Maya Peremito,Ee Maaya Peremito,2018,108,Romance,6.3,85,actress,Kavya Thapar,actress
tt8650508,Ee Maya Peremito,Ee Maaya Peremito,2018,108,Romance,6.3,85,actor,Kadambari Kiran,actor
tt8650508,Ee Maya Peremito,Ee Maaya Peremito,2018,108,Romance,6.3,85,actor,Rahul Vijay,actor
tt8650508,Ee Maya Peremito,Ee Maaya Peremito,2018,108,Romance,6.3,85,actress,Pavitra Lokesh,actress
tt8652636,A Second Chance,A Second Chance,2019,93,Romance,6.1,74,actress,Malinda Williams,"actress,producer,miscellaneous"
tt8652636,A Second Chance,A Second Chance,2019,93,Romance,6.1,74,actor,Chico Benymon,"actor,producer,director"
tt8652636,A Second Chance,A Second Chance,2019,93,Romance,6.1,74,actress,Jennifer Freeman,actress
tt8652636,A Second Chance,A Second Chance,2019,93,Romance,6.1,74,actress,Jontille Gerard,actress
tt8662426,Forget Me Not,Thach Thao,2018,\N,Romance,6.3,17,actress,Bich Ngoc,
tt8662426,Forget Me Not,Thach Thao,2018,\N,Romance,6.3,17,actress,Dieu Minh,
tt8662426,Forget Me Not,Thach Thao,2018,\N,Romance,6.3,17,actor,Khac Minh,actor
tt8662426,Forget Me Not,Thach Thao,2018,\N,Romance,6.3,17,actress,Mai Ngo,actress
tt8662426,Forget Me Not,Thach Thao,2018,\N,Romance,6.3,17,actor,Tung Maru,actor
tt8662426,Forget Me Not,Thach Thao,2018,\N,Romance,6.3,17,actress,Gia Linh,
tt8668488,Ailing Angel,U angela angina,2018,95,Romance,4.3,18,actress,Taisiya Vilkova,actress
tt8668488,Ailing Angel,U angela angina,2018,95,Romance,4.3,18,actor,Semyon Treskunov,"actor,director,writer"
tt8668488,Ailing Angel,U angela angina,2018,95,Romance,4.3,18,actor,Evgeniy Tsyganov,actor
tt8668488,Ailing Angel,U angela angina,2018,95,Romance,4.3,18,actress,Mariya Krylova,actress
tt8669098,Thithikudhe,Thithikudhe,2003,147,Romance,6.5,56,actor,Jiiva,"actor,producer"
tt8669098,Thithikudhe,Thithikudhe,2003,147,Romance,6.5,56,actress,Sridevi Vijaykumar,actress
tt8669098,Thithikudhe,Thithikudhe,2003,147,Romance,6.5,56,actress,Shrutika Arjun,actress
tt8674396,Kaira,Kaira,2018,\N,Romance,6.7,10,actor,Hitesh Sharma,actor
tt8674396,Kaira,Kaira,2018,\N,Romance,6.7,10,actor,Aaryan Sigdel,"actor,music_department,producer"
tt8674396,Kaira,Kaira,2018,\N,Romance,6.7,10,actor,Shishir Rana,"actor,director"
tt8674396,Kaira,Kaira,2018,\N,Romance,6.7,10,actress,Samragyee Rajya Laxmi Shah,actress
tt8674396,Kaira,Kaira,2018,\N,Romance,6.7,10,actor,Tsuresh Neupane,actor
tt8674418,24 Kisses,24 Kisses,2018,140,Romance,4.6,160,actor,Abban,
tt8674418,24 Kisses,24 Kisses,2018,140,Romance,4.6,160,actress,Amrutha,actress
tt8674418,24 Kisses,24 Kisses,2018,140,Romance,4.6,160,actor,Thrigun,actor
tt8674418,24 Kisses,24 Kisses,2018,140,Romance,4.6,160,actress,Hebah Patel,actress
tt8677256,Nai Nabhannu La 2,Nai Nabhannu La 2,2014,142,Romance,6.4,23,actor,Narendra Singh Dhami,actor
tt8677256,Nai Nabhannu La 2,Nai Nabhannu La 2,2014,142,Romance,6.4,23,actor,Sitaram Kattel,"writer,actor,director"
tt8677256,Nai Nabhannu La 2,Nai Nabhannu La 2,2014,142,Romance,6.4,23,actress,Priyanka Karki,"actress,miscellaneous,director"
tt8677256,Nai Nabhannu La 2,Nai Nabhannu La 2,2014,142,Romance,6.4,23,actor,Sugyani Bhattarai,actor
tt8677388,Nai Nabhannu La 3,Nai Nabhannu La 3,2015,134,Romance,5.3,11,actress,Priyanka Karki,"actress,miscellaneous,director"
tt8677388,Nai Nabhannu La 3,Nai Nabhannu La 3,2015,134,Romance,5.3,11,actress,Ashma D.C.,actress
tt8677388,Nai Nabhannu La 3,Nai Nabhannu La 3,2015,134,Romance,5.3,11,actor,Suraj Singh Thakuri,"actor,producer,director"
tt8677388,Nai Nabhannu La 3,Nai Nabhannu La 3,2015,134,Romance,5.3,11,actor,Anubhav Regmi,actor
tt8677388,Nai Nabhannu La 3,Nai Nabhannu La 3,2015,134,Romance,5.3,11,actor,Samyam Puri,actor
tt8677388,Nai Nabhannu La 3,Nai Nabhannu La 3,2015,134,Romance,5.3,11,actor,Aaryan Sigdel,"actor,music_department,producer"
tt8677388,Nai Nabhannu La 3,Nai Nabhannu La 3,2015,134,Romance,5.3,11,actress,Sanchita Luitel,actress
tt8677400,Nai Nabhannu La 4,Nai Nabhannu La 4,2016,120,Romance,5.9,17,actor,Anubhav Regmi,actor
tt8677400,Nai Nabhannu La 4,Nai Nabhannu La 4,2016,120,Romance,5.9,17,actor,Paul Shah,actor
tt8677400,Nai Nabhannu La 4,Nai Nabhannu La 4,2016,120,Romance,5.9,17,actress,Priyanka Karki,"actress,miscellaneous,director"
tt8677400,Nai Nabhannu La 4,Nai Nabhannu La 4,2016,120,Romance,5.9,17,actress,Barsha Raut,actress
tt8677428,Nai Nabhannu La,Nai Nabhannu La,2010,\N,Romance,6.3,16,actor,Suman Singh,actor
tt8677428,Nai Nabhannu La,Nai Nabhannu La,2010,\N,Romance,6.3,16,actor,Hemanta Budhathoki,"actor,producer"
tt8677428,Nai Nabhannu La,Nai Nabhannu La,2010,\N,Romance,6.3,16,actor,Richa Singh Thakuri,actor
tt8677428,Nai Nabhannu La,Nai Nabhannu La,2010,\N,Romance,6.3,16,actor,Jiwan Luitel,actor
tt8677428,Nai Nabhannu La,Nai Nabhannu La,2010,\N,Romance,6.3,16,actress,Mithila Sharma,actress
tt8680096,Vellipomakey,Vellipomakey,2017,106,Romance,6.7,66,actor,John Kottoly,actor
tt8680096,Vellipomakey,Vellipomakey,2017,106,Romance,6.7,66,actress,Supraja,actress
tt8680096,Vellipomakey,Vellipomakey,2017,106,Romance,6.7,66,actress,Nithyaa Sree Reddy,"actress,make_up_department"
tt8680096,Vellipomakey,Vellipomakey,2017,106,Romance,6.7,66,actor,Vishwak Sen,"actor,director,make_up_department"
tt8682226,Chhodi Gaye Paap Lagla,Chhodi Gaye Paap Lagla,2010,\N,Romance,8.2,5,actress,Richa Ghimire,actress
tt8682226,Chhodi Gaye Paap Lagla,Chhodi Gaye Paap Lagla,2010,\N,Romance,8.2,5,actor,Biraj Bhatta,actor
tt8682226,Chhodi Gaye Paap Lagla,Chhodi Gaye Paap Lagla,2010,\N,Romance,8.2,5,actor,Raj Ballav Koirala,"actor,producer"
tt8682226,Chhodi Gaye Paap Lagla,Chhodi Gaye Paap Lagla,2010,\N,Romance,8.2,5,actress,Sanchita Luitel,actress
tt8694514,Jai Devaa,Jai Devaa,1993,\N,Romance,3.8,11,actor,Danny Denzongpa,"actor,writer,producer"
tt8694514,Jai Devaa,Jai Devaa,1993,\N,Romance,3.8,11,actor,Laxmikant Berde,"actor,miscellaneous"
tt8694514,Jai Devaa,Jai Devaa,1993,\N,Romance,3.8,11,actor,Sanjay Dutt,"actor,music_department,soundtrack"
tt8694514,Jai Devaa,Jai Devaa,1993,\N,Romance,3.8,11,actor,Mithun Chakraborty,"actor,music_department,writer"
tt8694514,Jai Devaa,Jai Devaa,1993,\N,Romance,3.8,11,actress,Madhuri Dixit,"actress,music_department,soundtrack"
tt8710128,The Day After Valentine's,The Day After Valentine's,2018,115,Romance,6.3,160,actress,Regine Tolentino,actress
tt8710128,The Day After Valentine's,The Day After Valentine's,2018,115,Romance,6.3,160,actor,JC Santos,"actor,script_department,soundtrack"
tt8710128,The Day After Valentine's,The Day After Valentine's,2018,115,Romance,6.3,160,actor,Jordan Castillo,"actor,script_department,assistant_director"
tt8710128,The Day After Valentine's,The Day After Valentine's,2018,115,Romance,6.3,160,actress,Bela Padilla,"actress,writer,soundtrack"
tt8718066,Lock-On Love,Kakugo wa ii ka soko no joshi.,2018,95,Romance,6.1,266,actor,Taishi Nakagawa,actor
tt8718066,Lock-On Love,Kakugo wa ii ka soko no joshi.,2018,95,Romance,6.1,266,actor,Teppei Koike,actor
tt8718066,Lock-On Love,Kakugo wa ii ka soko no joshi.,2018,95,Romance,6.1,266,actor,Jiei Wakabayashi,
tt8718066,Lock-On Love,Kakugo wa ii ka soko no joshi.,2018,95,Romance,6.1,266,actor,Kentaro Ito,actor
tt8718066,Lock-On Love,Kakugo wa ii ka soko no joshi.,2018,95,Romance,6.1,266,actress,Erika Karata,actress
tt8718066,Lock-On Love,Kakugo wa ii ka soko no joshi.,2018,95,Romance,6.1,266,actor,Shouma Kai,"actor,stunts"
tt8723010,A Dance Story,A Dance Story,2019,80,Romance,6.0,18,actor,Danny Hansen,"actor,art_department"
tt8723010,A Dance Story,A Dance Story,2019,80,Romance,6.0,18,actor,Andoni Zorbas,"actor,director,writer"
tt8723010,A Dance Story,A Dance Story,2019,80,Romance,6.0,18,actress,Brinn Abbate,actress
tt8723010,A Dance Story,A Dance Story,2019,80,Romance,6.0,18,actor,Mark Krenik,"actor,producer,costume_department"
tt8741612,"Chicks, Man","Chicks, Man",2018,110,Romance,6.8,17,actor,William Bilich,actor
tt8741612,"Chicks, Man","Chicks, Man",2018,110,Romance,6.8,17,actor,Joe Black,"director,writer,actor"
tt8741612,"Chicks, Man","Chicks, Man",2018,110,Romance,6.8,17,actress,Joan Apperson,"actress,make_up_department"
tt8741612,"Chicks, Man","Chicks, Man",2018,110,Romance,6.8,17,actress,Anne Arreguin,"actress,producer,writer"
tt8755418,Love's Water Drop,Love's Water Drop,2018,117,Romance,6.2,36,actress,Rina Kawaei,actress
tt8755418,Love's Water Drop,Love's Water Drop,2018,117,Romance,6.2,36,actor,Mantarô Koichi,actor
tt8755418,Love's Water Drop,Love's Water Drop,2018,117,Romance,6.2,36,actor,Tsunenori Aoki,actor
tt8755418,Love's Water Drop,Love's Water Drop,2018,117,Romance,6.2,36,actress,Chizuru Azuma,actress
tt8757198,Because I Love You,Because I Love You,2019,101,Romance,9.2,67,actor,David Licauco,actor
tt8757198,Because I Love You,Because I Love You,2019,101,Romance,9.2,67,actress,Bernadette Allyson,actress
tt8757198,Because I Love You,Because I Love You,2019,101,Romance,9.2,67,actor,Monsour Del Rosario,"actor,producer"
tt8757198,Because I Love You,Because I Love You,2019,101,Romance,9.2,67,actor,Martin del Rosario,"actor,soundtrack"
tt8757198,Because I Love You,Because I Love You,2019,101,Romance,9.2,67,actress,Shaira Diaz,actress
tt8757198,Because I Love You,Because I Love You,2019,101,Romance,9.2,67,actor,Victor Basa,actor
tt8757198,Because I Love You,Because I Love You,2019,101,Romance,9.2,67,actress,Michelle Dee,actress
tt8766536,La boda del tigre,La boda del tigre,2020,\N,Romance,2.0,89,actress,Brittany Falardeau,"actress,sound_department,miscellaneous"
tt8766536,La boda del tigre,La boda del tigre,2020,\N,Romance,2.0,89,actor,Luis Carlos Bogantes,"actor,camera_department,director"
tt8766536,La boda del tigre,La boda del tigre,2020,\N,Romance,2.0,89,actor,Amadeo Hidalgo,actor
tt8766536,La boda del tigre,La boda del tigre,2020,\N,Romance,2.0,89,actress,Fernanda Chaves,"actress,producer"
tt8809750,Last Letter,Last Letter,2020,120,Romance,6.9,1109,actor,Hitoshi Komuro,actor
tt8809750,Last Letter,Last Letter,2020,120,Romance,6.9,1109,actress,Suzu Hirose,"actress,soundtrack"
tt8809750,Last Letter,Last Letter,2020,120,Romance,6.9,1109,actress,Takako Matsu,"actress,soundtrack"
tt8809750,Last Letter,Last Letter,2020,120,Romance,6.9,1109,actor,Masaharu Fukuyama,"actor,composer,soundtrack"
tt8809750,Last Letter,Last Letter,2020,120,Romance,6.9,1109,actor,Hideaki Anno,"director,writer,art_department"
tt8809750,Last Letter,Last Letter,2020,120,Romance,6.9,1109,actor,Ryûnosuke Kamiki,actor
tt8831362,Oronnonnara Pranayakadha,Oronnonnara Pranayakadha,2019,131,Romance,6.4,11,actor,Vijo Amaravathy,"actor,writer"
tt8831362,Oronnonnara Pranayakadha,Oronnonnara Pranayakadha,2019,131,Romance,6.4,11,actor,Shebin Benson,"actor,producer"
tt8831362,Oronnonnara Pranayakadha,Oronnonnara Pranayakadha,2019,131,Romance,6.4,11,actress,Rachel David,actress
tt8831362,Oronnonnara Pranayakadha,Oronnonnara Pranayakadha,2019,131,Romance,6.4,11,actor,Vinay Forrt,actor
tt8835702,The Imprisoned Love,The Imprisoned Love,2016,77,Romance,6.8,10,actor,David Sun Wei Lun,actor
tt8835702,The Imprisoned Love,The Imprisoned Love,2016,77,Romance,6.8,10,actress,Zhimo Feng,actress
tt8835722,The Love,The Love,2016,81,Romance,7.0,18,actor,Qian Cheng,actor
tt8835722,The Love,The Love,2016,81,Romance,7.0,18,actress,Bohan Jin,actress
tt8852284,Life Jothe Ondu Selfie,Life Jothe Ondu Selfie,2018,121,Romance,7.3,27,actor,Sadhu Kokila,"actor,composer,music_department"
tt8852284,Life Jothe Ondu Selfie,Life Jothe Ondu Selfie,2018,121,Romance,7.3,27,actor,Deepak Shetty,actor
tt8852284,Life Jothe Ondu Selfie,Life Jothe Ondu Selfie,2018,121,Romance,7.3,27,actor,Prajwal Devaraj,actor
tt8852284,Life Jothe Ondu Selfie,Life Jothe Ondu Selfie,2018,121,Romance,7.3,27,actress,Sudharani,"actress,music_department"
tt8852284,Life Jothe Ondu Selfie,Life Jothe Ondu Selfie,2018,121,Romance,7.3,27,actor,Prem Kumara,actor
tt8852284,Life Jothe Ondu Selfie,Life Jothe Ondu Selfie,2018,121,Romance,7.3,27,actress,Haripriya,actress
tt8853060,Kathal Enakku Romba Pudikkum,Kathal Enakku Romba Pudikkum,2018,114,Romance,3.6,7,actor,Annamalai,actor
tt8853060,Kathal Enakku Romba Pudikkum,Kathal Enakku Romba Pudikkum,2018,114,Romance,3.6,7,actor,Surya Varman,actor
tt8883686,Ludwig the Hedgehog,Ludwig the Hedgehog,2018,88,Romance,6.4,10,actress,Milena Avanesyan,actress
