id,titulopincipal,titulooriginal,anolancamento,tempominutos,genero,notamedia,numerovotos
tt17507072,Silsila Sidnaaz Ka,Silsila Sidnaaz Ka,2021,70,Romance,9.6,47
tt17507072,Silsila Sidnaaz Ka,Silsila Sidnaaz Ka,2021,70,Romance,9.6,47
tt1754152,Love & Let Love!,Sheng si lian,1998,100,Romance,6.9,10
tt1754152,Love & Let Love!,Sheng si lian,1998,100,Romance,6.9,10
tt1754152,Love & Let Love!,Sheng si lian,1998,100,Romance,6.9,10
tt1754152,Love & Let Love!,Sheng si lian,1998,100,Romance,6.9,10
tt1754944,eCupid,eCupid,2011,95,Romance,5.1,2347
tt1754944,eCupid,eCupid,2011,95,Romance,5.1,2347
tt1754944,eCupid,eCupid,2011,95,Romance,5.1,2347
tt1754944,eCupid,eCupid,2011,95,Romance,5.1,2347
tt1756617,Married in a Year,Married in a Year,2011,80,Romance,3.8,102
tt1756617,Married in a Year,Married in a Year,2011,80,Romance,3.8,102
tt1756673,Pehla Sitara,Pehla Sitara,2012,\N,Romance,7.6,19
tt1756673,Pehla Sitara,Pehla Sitara,2012,\N,Romance,7.6,19
tt1757705,Cheluveye Ninna Nodalu,Cheluveye Ninna Nodalu,2010,130,Romance,6.2,36
tt1757705,Cheluveye Ninna Nodalu,Cheluveye Ninna Nodalu,2010,130,Romance,6.2,36
tt1757705,Cheluveye Ninna Nodalu,Cheluveye Ninna Nodalu,2010,130,Romance,6.2,36
tt1757705,Cheluveye Ninna Nodalu,Cheluveye Ninna Nodalu,2010,130,Romance,6.2,36
tt1757705,Cheluveye Ninna Nodalu,Cheluveye Ninna Nodalu,2010,130,Romance,6.2,36
tt1757705,Cheluveye Ninna Nodalu,Cheluveye Ninna Nodalu,2010,130,Romance,6.2,36
tt1757819,My Last Day with You,My Last Day with You,2009,123,Romance,5.3,16
tt1757819,My Last Day with You,My Last Day with You,2009,123,Romance,5.3,16
tt1757819,My Last Day with You,My Last Day with You,2009,123,Romance,5.3,16
tt1757819,My Last Day with You,My Last Day with You,2009,123,Romance,5.3,16
tt1757926,Walad w Bent,Walad w Bent,2010,\N,Romance,6.5,118
tt1757926,Walad w Bent,Walad w Bent,2010,\N,Romance,6.5,118
tt1757926,Walad w Bent,Walad w Bent,2010,\N,Romance,6.5,118
tt1757926,Walad w Bent,Walad w Bent,2010,\N,Romance,6.5,118
tt17663776,A Royal Christmas Match,A Royal Christmas Match,2022,\N,Romance,5.5,60
tt17663776,A Royal Christmas Match,A Royal Christmas Match,2022,\N,Romance,5.5,60
tt17663776,A Royal Christmas Match,A Royal Christmas Match,2022,\N,Romance,5.5,60
tt17663776,A Royal Christmas Match,A Royal Christmas Match,2022,\N,Romance,5.5,60
tt1768707,Mon Je Kore Uru Uru,Mon Je Kore Uru Uru,2010,150,Romance,5.4,73
tt1768707,Mon Je Kore Uru Uru,Mon Je Kore Uru Uru,2010,150,Romance,5.4,73
tt1768707,Mon Je Kore Uru Uru,Mon Je Kore Uru Uru,2010,150,Romance,5.4,73
tt1768707,Mon Je Kore Uru Uru,Mon Je Kore Uru Uru,2010,150,Romance,5.4,73
tt1768707,Mon Je Kore Uru Uru,Mon Je Kore Uru Uru,2010,150,Romance,5.4,73
tt1773471,Humming,Humming,2008,96,Romance,6.2,178
tt1773471,Humming,Humming,2008,96,Romance,6.2,178
tt1773471,Humming,Humming,2008,96,Romance,6.2,178
tt1773471,Humming,Humming,2008,96,Romance,6.2,178
tt1773471,Humming,Humming,2008,96,Romance,6.2,178
tt1773554,Love Tomorrow,Love Tomorrow,2012,79,Romance,6.7,78
tt1773554,Love Tomorrow,Love Tomorrow,2012,79,Romance,6.7,78
tt1773554,Love Tomorrow,Love Tomorrow,2012,79,Romance,6.7,78
tt1773554,Love Tomorrow,Love Tomorrow,2012,79,Romance,6.7,78
tt1775355,My Mother Is the Snow Maiden,Moya mama - Snegurochka,2007,85,Romance,6.4,42
tt1775355,My Mother Is the Snow Maiden,Moya mama - Snegurochka,2007,85,Romance,6.4,42
tt1775355,My Mother Is the Snow Maiden,Moya mama - Snegurochka,2007,85,Romance,6.4,42
tt1775355,My Mother Is the Snow Maiden,Moya mama - Snegurochka,2007,85,Romance,6.4,42
tt1775355,My Mother Is the Snow Maiden,Moya mama - Snegurochka,2007,85,Romance,6.4,42
tt1775355,My Mother Is the Snow Maiden,Moya mama - Snegurochka,2007,85,Romance,6.4,42
tt1776143,Don't Go Breaking My Heart,Daan san nam nui,2011,115,Romance,6.5,1845
tt1776143,Don't Go Breaking My Heart,Daan san nam nui,2011,115,Romance,6.5,1845
tt1776143,Don't Go Breaking My Heart,Daan san nam nui,2011,115,Romance,6.5,1845
tt1776143,Don't Go Breaking My Heart,Daan san nam nui,2011,115,Romance,6.5,1845
tt1781853,Malu de Bicicleta,Malu de Bicicleta,2010,90,Romance,6.3,236
tt1781853,Malu de Bicicleta,Malu de Bicicleta,2010,90,Romance,6.3,236
tt1781853,Malu de Bicicleta,Malu de Bicicleta,2010,90,Romance,6.3,236
tt1781853,Malu de Bicicleta,Malu de Bicicleta,2010,90,Romance,6.3,236
tt1786530,Journey to Paradise,Journey to Paradise,2010,134,Romance,4.2,128
tt1786530,Journey to Paradise,Journey to Paradise,2010,134,Romance,4.2,128
tt1786530,Journey to Paradise,Journey to Paradise,2010,134,Romance,4.2,128
tt1786530,Journey to Paradise,Journey to Paradise,2010,134,Romance,4.2,128
tt1790623,A Modern Pride and Prejudice,A Modern Pride and Prejudice,2011,125,Romance,5.2,66
tt1790623,A Modern Pride and Prejudice,A Modern Pride and Prejudice,2011,125,Romance,5.2,66
tt1790623,A Modern Pride and Prejudice,A Modern Pride and Prejudice,2011,125,Romance,5.2,66
tt1790623,A Modern Pride and Prejudice,A Modern Pride and Prejudice,2011,125,Romance,5.2,66
tt1790744,Karmen,Karmen,1972,65,Romance,3.3,13
tt1790744,Karmen,Karmen,1972,65,Romance,3.3,13
tt1790744,Karmen,Karmen,1972,65,Romance,3.3,13
tt1790744,Karmen,Karmen,1972,65,Romance,3.3,13
tt1790799,Pani Thuli,Pani Thuli,2012,\N,Romance,4.3,26
tt1790799,Pani Thuli,Pani Thuli,2012,\N,Romance,4.3,26
tt1790799,Pani Thuli,Pani Thuli,2012,\N,Romance,4.3,26
tt1790799,Pani Thuli,Pani Thuli,2012,\N,Romance,4.3,26
tt18075156,Sundari Gardens,Sundari Gardens,2022,111,Romance,5.8,423
tt18075156,Sundari Gardens,Sundari Gardens,2022,111,Romance,5.8,423
tt18075156,Sundari Gardens,Sundari Gardens,2022,111,Romance,5.8,423
tt18075156,Sundari Gardens,Sundari Gardens,2022,111,Romance,5.8,423
tt18075698,Love in Wolf Creek,Love in Wolf Creek,2022,\N,Romance,6.0,69
tt18075698,Love in Wolf Creek,Love in Wolf Creek,2022,\N,Romance,6.0,69
tt18075698,Love in Wolf Creek,Love in Wolf Creek,2022,\N,Romance,6.0,69
tt18075698,Love in Wolf Creek,Love in Wolf Creek,2022,\N,Romance,6.0,69
tt1807915,Al Warda Al Hamraa',Al Warda Al Hamraa',1999,\N,Romance,3.1,69
tt1807915,Al Warda Al Hamraa',Al Warda Al Hamraa',1999,\N,Romance,3.1,69
tt1807915,Al Warda Al Hamraa',Al Warda Al Hamraa',1999,\N,Romance,3.1,69
tt1807915,Al Warda Al Hamraa',Al Warda Al Hamraa',1999,\N,Romance,3.1,69
tt1807915,Al Warda Al Hamraa',Al Warda Al Hamraa',1999,\N,Romance,3.1,69
tt1807915,Al Warda Al Hamraa',Al Warda Al Hamraa',1999,\N,Romance,3.1,69
tt1810731,Pathinaaru,Pathinaaru,2011,\N,Romance,5.6,48
tt1810731,Pathinaaru,Pathinaaru,2011,\N,Romance,5.6,48
tt1810731,Pathinaaru,Pathinaaru,2011,\N,Romance,5.6,48
tt1810731,Pathinaaru,Pathinaaru,2011,\N,Romance,5.6,48
tt1813225,Chikku Bukku,Chikku Bukku,2010,139,Romance,4.1,188
tt1813225,Chikku Bukku,Chikku Bukku,2010,139,Romance,4.1,188
tt1813225,Chikku Bukku,Chikku Bukku,2010,139,Romance,4.1,188
tt1813225,Chikku Bukku,Chikku Bukku,2010,139,Romance,4.1,188
tt1814655,KostyaNika. Vremya leta,KostyaNika. Vremya leta,2006,100,Romance,7.0,109
tt1814655,KostyaNika. Vremya leta,KostyaNika. Vremya leta,2006,100,Romance,7.0,109
tt1814655,KostyaNika. Vremya leta,KostyaNika. Vremya leta,2006,100,Romance,7.0,109
tt1814655,KostyaNika. Vremya leta,KostyaNika. Vremya leta,2006,100,Romance,7.0,109
tt1814655,KostyaNika. Vremya leta,KostyaNika. Vremya leta,2006,100,Romance,7.0,109
tt1814655,KostyaNika. Vremya leta,KostyaNika. Vremya leta,2006,100,Romance,7.0,109
tt1814655,KostyaNika. Vremya leta,KostyaNika. Vremya leta,2006,100,Romance,7.0,109
tt18182234,Chu Lay Aasman,Chu Lay Aasman,2022,120,Romance,8.1,8
tt18182234,Chu Lay Aasman,Chu Lay Aasman,2022,120,Romance,8.1,8
tt18182234,Chu Lay Aasman,Chu Lay Aasman,2022,120,Romance,8.1,8
tt18182234,Chu Lay Aasman,Chu Lay Aasman,2022,120,Romance,8.1,8
tt1825812,Ik Kudi Punjab Di,Ik Kudi Punjab Di,2010,139,Romance,7.2,61
tt1825812,Ik Kudi Punjab Di,Ik Kudi Punjab Di,2010,139,Romance,7.2,61
tt1825812,Ik Kudi Punjab Di,Ik Kudi Punjab Di,2010,139,Romance,7.2,61
tt1825812,Ik Kudi Punjab Di,Ik Kudi Punjab Di,2010,139,Romance,7.2,61
tt18291400,My Blue Summer,An lian: Ju sheng huai nan,2022,\N,Romance,6.0,30
tt18291400,My Blue Summer,An lian: Ju sheng huai nan,2022,\N,Romance,6.0,30
tt18291400,My Blue Summer,An lian: Ju sheng huai nan,2022,\N,Romance,6.0,30
tt18291400,My Blue Summer,An lian: Ju sheng huai nan,2022,\N,Romance,6.0,30
tt18302390,The Little Chinese Mermaid,The Little Chinese Mermaid,2019,\N,Romance,2.4,6
tt18302390,The Little Chinese Mermaid,The Little Chinese Mermaid,2019,\N,Romance,2.4,6
tt1830618,Guli +,Guli +,2011,\N,Romance,5.3,25
tt1830618,Guli +,Guli +,2011,\N,Romance,5.3,25
tt1830618,Guli +,Guli +,2011,\N,Romance,5.3,25
tt1830618,Guli +,Guli +,2011,\N,Romance,5.3,25
tt1830802,Shala,Shala,2011,108,Romance,8.3,1930
tt1830802,Shala,Shala,2011,108,Romance,8.3,1930
tt1830802,Shala,Shala,2011,108,Romance,8.3,1930
tt1830802,Shala,Shala,2011,108,Romance,8.3,1930
tt18350946,Steppin' Into the Holiday,Steppin' Into the Holiday,2022,87,Romance,6.7,306
tt18350946,Steppin' Into the Holiday,Steppin' Into the Holiday,2022,87,Romance,6.7,306
tt18350946,Steppin' Into the Holiday,Steppin' Into the Holiday,2022,87,Romance,6.7,306
tt18350946,Steppin' Into the Holiday,Steppin' Into the Holiday,2022,87,Romance,6.7,306
tt18358032,Stay with Me,Wo shi zhen de tao yan yi di lian,2022,108,Romance,3.5,30
tt18358032,Stay with Me,Wo shi zhen de tao yan yi di lian,2022,108,Romance,3.5,30
tt18358032,Stay with Me,Wo shi zhen de tao yan yi di lian,2022,108,Romance,3.5,30
tt18358032,Stay with Me,Wo shi zhen de tao yan yi di lian,2022,108,Romance,3.5,30
tt1835979,Love in the Medina,Jnah l'hwa,2011,113,Romance,6.7,94
tt1835979,Love in the Medina,Jnah l'hwa,2011,113,Romance,6.7,94
tt1835979,Love in the Medina,Jnah l'hwa,2011,113,Romance,6.7,94
tt1835979,Love in the Medina,Jnah l'hwa,2011,113,Romance,6.7,94
tt1835986,Guru Sishyan,Guru Sishyan,2010,150,Romance,2.8,23
tt1835986,Guru Sishyan,Guru Sishyan,2010,150,Romance,2.8,23
tt1835986,Guru Sishyan,Guru Sishyan,2010,150,Romance,2.8,23
tt1835986,Guru Sishyan,Guru Sishyan,2010,150,Romance,2.8,23
tt1835986,Guru Sishyan,Guru Sishyan,2010,150,Romance,2.8,23
tt18375342,Pretty Young Sister,Pretty Young Sister,2020,64,Romance,8.1,8
tt18375342,Pretty Young Sister,Pretty Young Sister,2020,64,Romance,8.1,8
tt1841728,Luv U Bobby,Luv U Bobby,2009,131,Romance,6.0,10
tt1841728,Luv U Bobby,Luv U Bobby,2009,131,Romance,6.0,10
tt1841728,Luv U Bobby,Luv U Bobby,2009,131,Romance,6.0,10
tt1841728,Luv U Bobby,Luv U Bobby,2009,131,Romance,6.0,10
tt1846700,Prema Kavali,Prema Kavali,2011,166,Romance,5.7,159
tt1846700,Prema Kavali,Prema Kavali,2011,166,Romance,5.7,159
tt1846700,Prema Kavali,Prema Kavali,2011,166,Romance,5.7,159
tt1846700,Prema Kavali,Prema Kavali,2011,166,Romance,5.7,159
tt1847736,U R My Jaan,U R My Jaan,2011,140,Romance,5.9,103
tt1847736,U R My Jaan,U R My Jaan,2011,140,Romance,5.9,103
tt1847736,U R My Jaan,U R My Jaan,2011,140,Romance,5.9,103
tt1847736,U R My Jaan,U R My Jaan,2011,140,Romance,5.9,103
tt1847736,U R My Jaan,U R My Jaan,2011,140,Romance,5.9,103
tt1847736,U R My Jaan,U R My Jaan,2011,140,Romance,5.9,103
tt1847736,U R My Jaan,U R My Jaan,2011,140,Romance,5.9,103
tt1852076,Qasam Se Qasam Se,Qasam Se Qasam Se,2012,145,Romance,4.2,22
tt1852076,Qasam Se Qasam Se,Qasam Se Qasam Se,2012,145,Romance,4.2,22
tt1852076,Qasam Se Qasam Se,Qasam Se Qasam Se,2012,145,Romance,4.2,22
tt1852076,Qasam Se Qasam Se,Qasam Se Qasam Se,2012,145,Romance,4.2,22
tt1852176,Xiang Gang xiao jie xie zhen,Xiang Gang xiao jie xie zhen,1987,85,Romance,6.3,31
tt1852176,Xiang Gang xiao jie xie zhen,Xiang Gang xiao jie xie zhen,1987,85,Romance,6.3,31
tt1852176,Xiang Gang xiao jie xie zhen,Xiang Gang xiao jie xie zhen,1987,85,Romance,6.3,31
tt1852176,Xiang Gang xiao jie xie zhen,Xiang Gang xiao jie xie zhen,1987,85,Romance,6.3,31
tt1854380,Fly up with Love,Yi ge nu gong de gu shi,1978,94,Romance,6.2,7
tt1854380,Fly up with Love,Yi ge nu gong de gu shi,1978,94,Romance,6.2,7
tt1854380,Fly up with Love,Yi ge nu gong de gu shi,1978,94,Romance,6.2,7
tt1854380,Fly up with Love,Yi ge nu gong de gu shi,1978,94,Romance,6.2,7
tt1854533,French Kiss,French Kiss,2011,84,Romance,5.7,188
tt1854533,French Kiss,French Kiss,2011,84,Romance,5.7,188
tt1854533,French Kiss,French Kiss,2011,84,Romance,5.7,188
tt1854533,French Kiss,French Kiss,2011,84,Romance,5.7,188
tt1857817,Paprika gaddarin aski,Paprika gaddarin aski,1972,59,Romance,4.7,21
tt1857817,Paprika gaddarin aski,Paprika gaddarin aski,1972,59,Romance,4.7,21
tt1857817,Paprika gaddarin aski,Paprika gaddarin aski,1972,59,Romance,4.7,21
tt1857817,Paprika gaddarin aski,Paprika gaddarin aski,1972,59,Romance,4.7,21
tt1857817,Paprika gaddarin aski,Paprika gaddarin aski,1972,59,Romance,4.7,21
tt1859518,Keep the Party Going,Keep the Party Going,2012,\N,Romance,6.7,8
tt1859518,Keep the Party Going,Keep the Party Going,2012,\N,Romance,6.7,8
tt1859518,Keep the Party Going,Keep the Party Going,2012,\N,Romance,6.7,8
tt1859518,Keep the Party Going,Keep the Party Going,2012,\N,Romance,6.7,8
tt1859518,Keep the Party Going,Keep the Party Going,2012,\N,Romance,6.7,8
tt1859518,Keep the Party Going,Keep the Party Going,2012,\N,Romance,6.7,8
tt1859518,Keep the Party Going,Keep the Party Going,2012,\N,Romance,6.7,8
tt1859518,Keep the Party Going,Keep the Party Going,2012,\N,Romance,6.7,8
tt1859521,Kudirithe Kappu Coffee,Kudirithe Kappu Coffee,2011,\N,Romance,6.4,32
tt1859521,Kudirithe Kappu Coffee,Kudirithe Kappu Coffee,2011,\N,Romance,6.4,32
tt1859521,Kudirithe Kappu Coffee,Kudirithe Kappu Coffee,2011,\N,Romance,6.4,32
tt1859521,Kudirithe Kappu Coffee,Kudirithe Kappu Coffee,2011,\N,Romance,6.4,32
tt1859521,Kudirithe Kappu Coffee,Kudirithe Kappu Coffee,2011,\N,Romance,6.4,32
tt1859521,Kudirithe Kappu Coffee,Kudirithe Kappu Coffee,2011,\N,Romance,6.4,32
tt1859603,The Guest House,The Guest House,2012,82,Romance,3.5,1529
tt1859603,The Guest House,The Guest House,2012,82,Romance,3.5,1529
tt1859603,The Guest House,The Guest House,2012,82,Romance,3.5,1529
tt1859603,The Guest House,The Guest House,2012,82,Romance,3.5,1529
tt1860199,Chen wu,Chen wu,1978,95,Romance,7.0,9
tt1860199,Chen wu,Chen wu,1978,95,Romance,7.0,9
tt1860199,Chen wu,Chen wu,1978,95,Romance,7.0,9
tt1860199,Chen wu,Chen wu,1978,95,Romance,7.0,9
tt18673736,#69 Samskar Colony,#69 Samskar Colony,2022,126,Romance,7.7,486
tt18673736,#69 Samskar Colony,#69 Samskar Colony,2022,126,Romance,7.7,486
tt18673736,#69 Samskar Colony,#69 Samskar Colony,2022,126,Romance,7.7,486
tt18673736,#69 Samskar Colony,#69 Samskar Colony,2022,126,Romance,7.7,486
tt18689962,Love Can't Be Said,Yi zhi yi zhi dou hen xi huan ni,2022,\N,Romance,5.8,12
tt18689962,Love Can't Be Said,Yi zhi yi zhi dou hen xi huan ni,2022,\N,Romance,5.8,12
tt18689962,Love Can't Be Said,Yi zhi yi zhi dou hen xi huan ni,2022,\N,Romance,5.8,12
tt18689962,Love Can't Be Said,Yi zhi yi zhi dou hen xi huan ni,2022,\N,Romance,5.8,12
tt18689962,Love Can't Be Said,Yi zhi yi zhi dou hen xi huan ni,2022,\N,Romance,5.8,12
tt18689962,Love Can't Be Said,Yi zhi yi zhi dou hen xi huan ni,2022,\N,Romance,5.8,12
tt1870353,Cheatin' Hearts,Cheatin' Hearts,2011,\N,Romance,4.5,17
tt1870353,Cheatin' Hearts,Cheatin' Hearts,2011,\N,Romance,4.5,17
tt1870353,Cheatin' Hearts,Cheatin' Hearts,2011,\N,Romance,4.5,17
tt1870353,Cheatin' Hearts,Cheatin' Hearts,2011,\N,Romance,4.5,17
tt1870353,Cheatin' Hearts,Cheatin' Hearts,2011,\N,Romance,4.5,17
tt1870353,Cheatin' Hearts,Cheatin' Hearts,2011,\N,Romance,4.5,17
tt1871304,Kto poedet v Truskavets,Kto poedet v Truskavets,1977,\N,Romance,7.0,78
tt1871304,Kto poedet v Truskavets,Kto poedet v Truskavets,1977,\N,Romance,7.0,78
tt1871304,Kto poedet v Truskavets,Kto poedet v Truskavets,1977,\N,Romance,7.0,78
tt1871304,Kto poedet v Truskavets,Kto poedet v Truskavets,1977,\N,Romance,7.0,78
tt1873586,Nino (Une adolescence imaginaire de Nino Ferrer),Nino (Une adolescence imaginaire de Nino Ferrer),2011,72,Romance,6.5,19
tt1873586,Nino (Une adolescence imaginaire de Nino Ferrer),Nino (Une adolescence imaginaire de Nino Ferrer),2011,72,Romance,6.5,19
tt1873586,Nino (Une adolescence imaginaire de Nino Ferrer),Nino (Une adolescence imaginaire de Nino Ferrer),2011,72,Romance,6.5,19
tt1873586,Nino (Une adolescence imaginaire de Nino Ferrer),Nino (Une adolescence imaginaire de Nino Ferrer),2011,72,Romance,6.5,19
tt1873586,Nino (Une adolescence imaginaire de Nino Ferrer),Nino (Une adolescence imaginaire de Nino Ferrer),2011,72,Romance,6.5,19
tt1873586,Nino (Une adolescence imaginaire de Nino Ferrer),Nino (Une adolescence imaginaire de Nino Ferrer),2011,72,Romance,6.5,19
tt1873586,Nino (Une adolescence imaginaire de Nino Ferrer),Nino (Une adolescence imaginaire de Nino Ferrer),2011,72,Romance,6.5,19
tt1873586,Nino (Une adolescence imaginaire de Nino Ferrer),Nino (Une adolescence imaginaire de Nino Ferrer),2011,72,Romance,6.5,19
tt1873586,Nino (Une adolescence imaginaire de Nino Ferrer),Nino (Une adolescence imaginaire de Nino Ferrer),2011,72,Romance,6.5,19
tt1881010,Milana,Milana,2007,155,Romance,8.3,1172
tt1881010,Milana,Milana,2007,155,Romance,8.3,1172
tt1881010,Milana,Milana,2007,155,Romance,8.3,1172
tt1881010,Milana,Milana,2007,155,Romance,8.3,1172
tt1881010,Milana,Milana,2007,155,Romance,8.3,1172
tt1881010,Milana,Milana,2007,155,Romance,8.3,1172
tt1881110,Zhui qiu zhui qiu,Zhui qiu zhui qiu,1976,105,Romance,6.2,7
tt1881110,Zhui qiu zhui qiu,Zhui qiu zhui qiu,1976,105,Romance,6.2,7
tt1881110,Zhui qiu zhui qiu,Zhui qiu zhui qiu,1976,105,Romance,6.2,7
tt1881110,Zhui qiu zhui qiu,Zhui qiu zhui qiu,1976,105,Romance,6.2,7
tt1893409,Ye Stupid Pyar,Ye Stupid Pyar,2011,106,Romance,5.4,12
tt1893409,Ye Stupid Pyar,Ye Stupid Pyar,2011,106,Romance,5.4,12
tt1893409,Ye Stupid Pyar,Ye Stupid Pyar,2011,106,Romance,5.4,12
tt1893409,Ye Stupid Pyar,Ye Stupid Pyar,2011,106,Romance,5.4,12
tt1893409,Ye Stupid Pyar,Ye Stupid Pyar,2011,106,Romance,5.4,12
tt1893409,Ye Stupid Pyar,Ye Stupid Pyar,2011,106,Romance,5.4,12
tt1895544,Tatlim,Tatlim,1973,77,Romance,6.2,58
tt1895544,Tatlim,Tatlim,1973,77,Romance,6.2,58
tt1895544,Tatlim,Tatlim,1973,77,Romance,6.2,58
tt1895544,Tatlim,Tatlim,1973,77,Romance,6.2,58
tt1895544,Tatlim,Tatlim,1973,77,Romance,6.2,58
tt1899354,Paradise,Paradeisos,2011,105,Romance,4.7,115
tt1899354,Paradise,Paradeisos,2011,105,Romance,4.7,115
tt1899354,Paradise,Paradeisos,2011,105,Romance,4.7,115
tt1899354,Paradise,Paradeisos,2011,105,Romance,4.7,115
tt19037888,Nothing But Flowers,Nothing But Flowers,2022,75,Romance,6.7,23
tt19037888,Nothing But Flowers,Nothing But Flowers,2022,75,Romance,6.7,23
tt19037888,Nothing But Flowers,Nothing But Flowers,2022,75,Romance,6.7,23
tt19037888,Nothing But Flowers,Nothing But Flowers,2022,75,Romance,6.7,23
tt19121744,Gabriel's Rapture: Part Two,Gabriel's Rapture: Part Two,2022,102,Romance,5.9,353
tt19121744,Gabriel's Rapture: Part Two,Gabriel's Rapture: Part Two,2022,102,Romance,5.9,353
tt19121744,Gabriel's Rapture: Part Two,Gabriel's Rapture: Part Two,2022,102,Romance,5.9,353
tt19121744,Gabriel's Rapture: Part Two,Gabriel's Rapture: Part Two,2022,102,Romance,5.9,353
tt19121744,Gabriel's Rapture: Part Two,Gabriel's Rapture: Part Two,2022,102,Romance,5.9,353
tt1920928,Forbidden Kiss,Gu bao zhi wen,2012,\N,Romance,6.9,25
tt1920928,Forbidden Kiss,Gu bao zhi wen,2012,\N,Romance,6.9,25
tt1920928,Forbidden Kiss,Gu bao zhi wen,2012,\N,Romance,6.9,25
tt1920928,Forbidden Kiss,Gu bao zhi wen,2012,\N,Romance,6.9,25
tt1920962,Hum Sey Hai Jahaan,Hum Sey Hai Jahaan,2008,\N,Romance,3.9,20
tt1920962,Hum Sey Hai Jahaan,Hum Sey Hai Jahaan,2008,\N,Romance,3.9,20
tt1920962,Hum Sey Hai Jahaan,Hum Sey Hai Jahaan,2008,\N,Romance,3.9,20
tt1920962,Hum Sey Hai Jahaan,Hum Sey Hai Jahaan,2008,\N,Romance,3.9,20
tt1929338,Omar & Salma,Omar & Salma,2007,\N,Romance,5.0,1115
tt1929338,Omar & Salma,Omar & Salma,2007,\N,Romance,5.0,1115
tt1929338,Omar & Salma,Omar & Salma,2007,\N,Romance,5.0,1115
tt1929338,Omar & Salma,Omar & Salma,2007,\N,Romance,5.0,1115
tt1934206,Cerný plamen,Cerný plamen,1930,95,Romance,3.8,10
tt1934206,Cerný plamen,Cerný plamen,1930,95,Romance,3.8,10
tt1934206,Cerný plamen,Cerný plamen,1930,95,Romance,3.8,10
tt1934206,Cerný plamen,Cerný plamen,1930,95,Romance,3.8,10
tt1934206,Cerný plamen,Cerný plamen,1930,95,Romance,3.8,10
tt1934206,Cerný plamen,Cerný plamen,1930,95,Romance,3.8,10
tt1934206,Cerný plamen,Cerný plamen,1930,95,Romance,3.8,10
tt1934206,Cerný plamen,Cerný plamen,1930,95,Romance,3.8,10
tt1934208,Char Adhyay,Char Adhyay,1997,110,Romance,6.9,49
tt1934208,Char Adhyay,Char Adhyay,1997,110,Romance,6.9,49
tt1934208,Char Adhyay,Char Adhyay,1997,110,Romance,6.9,49
tt1934208,Char Adhyay,Char Adhyay,1997,110,Romance,6.9,49
tt1934208,Char Adhyay,Char Adhyay,1997,110,Romance,6.9,49
tt1945118,In a Lonely Planet,Kodokuna wakusei,2011,94,Romance,2.1,459
tt1945118,In a Lonely Planet,Kodokuna wakusei,2011,94,Romance,2.1,459
tt1945118,In a Lonely Planet,Kodokuna wakusei,2011,94,Romance,2.1,459
tt1945118,In a Lonely Planet,Kodokuna wakusei,2011,94,Romance,2.1,459
tt19716990,Loving Amanda,Loving Amanda,2022,112,Romance,9.6,13
tt19716990,Loving Amanda,Loving Amanda,2022,112,Romance,9.6,13
tt19716990,Loving Amanda,Loving Amanda,2022,112,Romance,9.6,13
tt19730338,Naalo Ninnu Dachaane,Naalo Ninnu Dachaane,2022,118,Romance,9.2,1074
tt19730338,Naalo Ninnu Dachaane,Naalo Ninnu Dachaane,2022,118,Romance,9.2,1074
tt19730338,Naalo Ninnu Dachaane,Naalo Ninnu Dachaane,2022,118,Romance,9.2,1074
tt19730338,Naalo Ninnu Dachaane,Naalo Ninnu Dachaane,2022,118,Romance,9.2,1074
tt1975839,Almeno tu nell'universo,Almeno tu nell'universo,2011,\N,Romance,5.6,75
tt1975839,Almeno tu nell'universo,Almeno tu nell'universo,2011,\N,Romance,5.6,75
tt1975839,Almeno tu nell'universo,Almeno tu nell'universo,2011,\N,Romance,5.6,75
tt1975839,Almeno tu nell'universo,Almeno tu nell'universo,2011,\N,Romance,5.6,75
tt19782950,Niveer Aru Tara,Niveer Aru Tara,2022,47,Romance,7.7,6
tt19782950,Niveer Aru Tara,Niveer Aru Tara,2022,47,Romance,7.7,6
tt19784004,Tapana,Tapana,2022,96,Romance,8.2,361
tt19784004,Tapana,Tapana,2022,96,Romance,8.2,361
tt19784004,Tapana,Tapana,2022,96,Romance,8.2,361
tt19784004,Tapana,Tapana,2022,96,Romance,8.2,361
tt19850394,My Boyfriend in Orange,My Boyfriend in Orange,2022,\N,Romance,6.3,10
tt19850394,My Boyfriend in Orange,My Boyfriend in Orange,2022,\N,Romance,6.3,10
tt19850394,My Boyfriend in Orange,My Boyfriend in Orange,2022,\N,Romance,6.3,10
tt19850394,My Boyfriend in Orange,My Boyfriend in Orange,2022,\N,Romance,6.3,10
tt1986906,Na Bolona,Na Bolona,2006,144,Romance,6.8,33
tt1986906,Na Bolona,Na Bolona,2006,144,Romance,6.8,33
tt1986906,Na Bolona,Na Bolona,2006,144,Romance,6.8,33
tt1986906,Na Bolona,Na Bolona,2006,144,Romance,6.8,33
tt1987567,First Love,First Love,2010,135,Romance,6.3,44
tt1987567,First Love,First Love,2010,135,Romance,6.3,44
tt1987567,First Love,First Love,2010,135,Romance,6.3,44
tt1987567,First Love,First Love,2010,135,Romance,6.3,44
tt1987567,First Love,First Love,2010,135,Romance,6.3,44
tt1987567,First Love,First Love,2010,135,Romance,6.3,44
tt19888200,Maid for each other,Maid for each other,2022,59,Romance,9.2,20
